consets.csv,1
R_EX_gly_e_,19.7121880182
R_DGNSK_bulg,0.0
R_ADK2_ther,0.0
R_FABM1_ther,3.30487940256
R_FRDx_bulg,-172.267827964
R_HMGCOAR_bulg,-0.622314320571
R_EX_xan_e_,0.0
R_FTHFCL_ther,0.0
R_DPCOAK_ther,0.103709604683
R_VALt6_ther,0.0
R_PEPTabc_bulg,0.0
R_ADSL2_bulg,0.0
R_OMCDC_ther,0.0
R_UAPGR_ther,71.7151916383
R_ACALD_bulg,99.423651496
R_G3PCT_bulg,101.346715806
R_DAPDC_bulg,-41.3556153034
R_SBTpts_bulg,0.0
R_EX_gua_e_,-55.0244664846
R_PPA_bulg,1411.24368289
R_EX_caspep_e_,0.0
R_HBUHL1_ther,110.162646752
R_MTHFD_bulg,-16.5552581481
R_LYSt6_bulg,-3.8103300794
R_UGMDDS2_bulg,41.3556153034
R_DHDPRy_ther,0.0
M_thr_L_c_ther_src,158.542735481
R_ZN2abc2_bulg,0.0
R_CYTK1_bulg,124.683502828
R_HODR8_bulg,27.5374086853
R_ALCD19_D_bulg,0.0
R_EX_succ_e_,-25.7083475694
R_MEVK_bulg,0.622314320571
R_HSAT_bulg,0.0
R_G6PI_ther,0.0
R_ACTPASE_ther,0.0
R_LCTSt6_bulg,2184.14610946
R_PGM_ther,4876.68047882
R_UDCPDPS_ther,0.0103709604683
R_ACACT1r_bulg,0.622314320571
R_GLYK_bulg,14.3947300004
R_CHLabc_bulg,0.0
R_ACCOAC_bulg,352.852219764
R_PUNP3_bulg,0.0
R_GMPR_ther,0.0
R_EX_asp_L_e_,0.0
R_AHSERL3_ther,0.0
R_ASPTA6_ther,-46.0630211248
R_CYSTGL_bulg,0.0
R_LCTSt6_ther,0.0
R_MCMAT5_bulg,46.6735740428
R_UDPG4E_ther,226.479306213
R_LYSTRS_ther,69.90718753
R_PMANM_ther,0.0
R_PRAGS_bulg,0.0
R_FRDx_ther,146.559480395
R_NADK_bulg,0.0
R_GLCpts_bulg,0.0
R_DRPA_ther,0.0
R_HDEHL4_ther,110.162646752
R_DNAS_STU_ther,18.4372630548
R_GTAglcS_bulg,3.89795060794
R_MEVK_ther,0.114080565151
R_NTD10_ther,0.0
R_NDPK3_bulg,124.740076857
R_PMPK_ther,0.0
R_DHNPA_bulg,0.0
R_NTD4_ther,0.0
M_val_L_c_ther_src,75.9472093057
R_UAAGLS1_ther,71.7151916383
R_DHFS_bulg,0.0
R_LACZ_ther,3650.64868777
R_XANt2_bulg,0.0
R_ADK2_bulg,0.0
R_NNAMr_ther,0.0
R_SERTRS_bulg,38.4929694288
R_MANpts_ther,0.0
R_HEX1_bulg,2184.14610946
R_THRt6_bulg,0.0
R_VALabc_ther,-6.07920095975
R_PAPPT5_bulg,41.3556153034
R_CYSTGL_ther,0.0
R_RNDR4_ther,0.0
R_PMANM_bulg,0.0
R_PFK_bulg,1558.86844124
R_LEUt6_bulg,0.0
R_VALTRS_ther,69.868008346
R_THMabc_bulg,0.00282870145714
R_EX_cas,0.0
R_LACZ_bulg,2184.14610946
R_PNS4_bulg,0.0
R_HDDHL5_ther,110.162646752
R_ALCD19_L_bulg,0.0
R_PROTS_STR_ther,1343.61554512
R_ADPRDP_ther,0.0
R_DHPS3_bulg,0.0
R_ATPS3r_ther,536.671493425
R_RNTR2_bulg,3.83967935792
R_HMGCOAS_ther,-0.114080565151
R_SERD_L_ther,0.0
R_UDCPK_bulg,0.0
R_HXPRT_bulg,0.0
R_UNAGAMAMT_bulg,3.89795060794
R_AICART_bulg,0.0
R_CYTDK3_ther,0.0
R_ACLS_ther,0.0
R_GALTpts_ther,0.0
R_METTRS_bulg,15.1222379899
R_HOCR3_ther,110.162646752
R_THRS_bulg,0.0
R_KAS2_bulg,0.0
R_GLCpts_ther,0.0
R_HSDy_bulg,0.0
R_ASPK_ther,-14.3211440778
R_DNTPPA_ther,0.00859034616175
R_DHAD1_ther,0.0
R_PNS2_bulg,0.0
R_ADPRDP_bulg,0.0
R_DHORD6_ther,73.9265108759
R_OCDMAT8_bulg,0.933471480856
R_GLYCt1_bulg,13.8855637381
R_GLUt6_bulg,-69.315066246
R_EX_pi_e_,-752.409069776
M_met_L_c_bulg_src,15.1222379899
R_2HXICDH_bulg,0.0
R_ADPDS_ther,0.0
R_GLNabc_bulg,0.0
R_IPDDI_bulg,0.0565740291428
R_LDH_L_ther,-4851.7103108
R_PTHPS_ther,0.0
R_URIDK1_bulg,123.65894716
R_HEMAT2_bulg,46.6735740428
R_THRD_L_ther,0.0
R_TMDS_bulg,4.88686463736
R_MALTHXabc_ther,0.0
R_MALt6_bulg,-198.252279549
M_gly_c_ther_src,0.0
R_GUAPRT_bulg,55.0244664846
R_KAS1_bulg,0.0
R_PFK_ther,2639.10616349
R_MALTPTabc_ther,0.0
R_MCMAT6_ther,110.162646752
R_PPM2_ther,0.0
R_PPNCL_ther,0.103709604683
R_GK1_bulg,29.0400148993
R_FMNAT_bulg,0.0
R_G6PDHy_bulg,254.304786919
R_MOADCST_bulg,0.0
R_ZN2abc2_ther,0.0
R_UAPGR_bulg,41.3556153034
R_ETOHt1_ther,-99.423651496
R_DEMAT4_ther,110.162646752
R_PUNP5_bulg,0.0
R_FTHFL_ther,112.511878496
R_MACPMT_ther,824.56741094
R_OCMAT3_bulg,46.6735740428
R_ARGt_bulg,0.0
R_METabc_ther,-5.24737908822
R_EX_hxan_e_,0.0
R_PYK_bulg,3099.66830308
R_GK2_ther,0.0
R_YUMPS_bulg,0.0
R_RNTR3_ther,0.0
R_PRAIS_ther,99.7322892225
M_glu_L_c_bulg_src,0.0
R_PGMT_bulg,-280.465749475
R_GLNabc_ther,-1.28288790489
R_UDCPDP_ther,71.7151916383
R_SUCpts_bulg,0.0
R_UAGCVT_ther,71.7151916383
R_EX_fru_e_,0.0
R_GUAPRT_ther,0.0
R_HSDy_ther,14.3211440778
R_AIRC_ther,99.7322892225
R_PGPP_LPL_bulg,23.3367870214
R_GLNS_ther,0.0
R_HISt6_bulg,0.0
R_MANpts_bulg,0.0
R_FABM2_bulg,26.6039372044
R_SUCpts_ther,0.0
R_SBTpts_ther,0.0
R_PROt6_ther,0.0
R_ASAD_bulg,0.0
R_PTRCabc_ther,0.0
R_PNTK_ther,0.103709604683
R_IPPMIb_ther,0.0
M_his_L_c_bulg_src,11.6853657194
R_CYTK2_ther,0.0
R_PGGT4_bulg,41.3556153034
R_G1PACT_ther,143.430383277
R_NTD8_ther,0.0
R_URIK3_bulg,0.0
R_DADA_ther,0.0
R_PUNP7_ther,0.0
R_TDPDRR_bulg,-36.6033968554
R_PGGH_bulg,0.0
R_FOLt_bulg,0.00282870145714
R_MCMAT8_ther,63.8943351162
R_F1PK_bulg,0.0
R_NDPK4_ther,148.535776649
R_CSND_bulg,0.0
R_EX_etoh_e_,0.0
R_DPR_ther,0.0
R_DEMAT4_bulg,46.6735740428
R_ASPTRS_bulg,41.2424672451
R_NH4DIS_bulg,0.0
R_G3PD1_ther,-226.83595202
R_UDPGALM_ther,0.0
R_ADCL_ther,0.00859034616175
R_ALAR_bulg,41.3556153034
R_VALt6_bulg,0.0
M_ala_L_c_bulg_src,168.632754497
R_DNTPPA_bulg,0.0
R_CYTD_bulg,0.0
R_ACt6_bulg,235.563621345
R_USHD_ther,0.0
R_ACKr_ther,-235.563621345
R_GLU5K_ther,0.0
R_ALA_Lt6_ther,0.0
R_DHFOR2_ther,0.00282870145714
R_CFAS180_ther,14.3211440778
M_lys_L_c_bulg_src,95.1717297421
R_EX_arg_L_e_,10614.8944452
R_THMabc_ther,0.00576164470461
R_METSRabc_ther,0.0
R_DHORTS_ther,-73.9265108759
R_EX_urea_e_,0.0
R_OMPDC_ther,73.9265108759
R_TKT1_ther,0.0
R_PUNP3_ther,0.0
R_EX_h2o_e_,-83.0842190916
R_CYTDK3_bulg,0.0
R_ASPCT_ther,73.9265108759
M_ser_L_c_ther_src,189.205703343
R_DHAD3_ther,0.0
R_GRTAL_bulg,0.0
R_NDPK6_bulg,0.0
R_BTNt2i_bulg,0.00282870145714
R_DNMPPA_bulg,0.0
R_ASPabc_ther,0.0
R_PRPPS_ther,189.017040223
R_EX_ac_e_,0.0
R_CLPNS_LPL_bulg,0.509166262285
R_PGMT_ther,-693.416244858
R_CSND_ther,0.0
R_G1PACT_bulg,90.5071318227
R_TDPDRE_bulg,36.6033968554
R_HHYR2_ther,110.162646752
R_NNAMr_bulg,0.0
R_GPDDA2_bulg,0.0
R_HHYHL2_bulg,46.6735740428
R_ASNS2_bulg,0.0
R_RNTR1_ther,5.6233652317
R_PROTRS_bulg,27.4949781634
R_CFAS180_bulg,11.6683935107
R_ACGAMT_ther,0.0
R_NDPK8_bulg,0.0
R_NTD2_ther,0.0
R_UDPG4E_bulg,73.2067937108
R_RPE_ther,-174.695896145
R_NAabcO_bulg,0.0
R_UAMAS_bulg,41.3556153034
R_TMDS_ther,5.6233652317
R_MNabc_ther,0.0
R_TMDK2_ther,0.0
R_PRPPS_bulg,109.06058468
R_GTPCI_bulg,0.0
R_ALAR_ther,194.593788253
R_AMALT4_ther,0.0
R_ADSL1r_ther,46.8271911722
R_TRPS1_ther,0.0
R_HCO3E_bulg,394.654204157
R_PZS_ther,0.0
R_ILETA_ther,0.0
R_HPPK_ther,0.00859034616175
R_DNMPPA_ther,0.00859034616175
R_LCTSGALex_ther,3650.64868777
R_TDPGDH_bulg,36.6033968554
R_HISTRS_bulg,11.6853657194
R_KAS3_bulg,0.0
R_EX_for_e_,647.615305142
R_CYTDK2_ther,0.0
R_NDPK8_ther,0.0
R_SUCD3BC_bulg,0.0
R_ILEt6_ther,0.0
R_GPDDA3_bulg,0.0
R_TRPt6_ther,0.0
R_AGPR_ther,0.0
R_VALTA_bulg,0.0
R_URIK3_ther,0.0
R_PGI_ther,2957.23244291
R_PROt6_bulg,0.0
R_biomass_STR_ther,576.164470461
R_TDMAT6_ther,109.611833518
R_EX_pnto_R_e_,-0.160283633826
R_BTMAT1_bulg,46.6735740428
R_IPDDI_ther,0.0103709604683
M_tyr_L_c_ther_src,0.0
R_HHYR2_bulg,46.6735740428
R_NTD1_ther,0.0
R_PTAr_ther,235.563621345
R_DAPE_ther,0.0
R_PYRNS1_bulg,0.0
R_NOX2_ther,0.0
R_ADCS_ther,0.00859034616175
R_ASNN_ther,0.0
R_PHEt6_bulg,0.0
R_PHETRS_ther,41.6520818986
R_PHETRS_bulg,23.3707314389
R_NH4DISex_bulg,0.0
R_G1PTMT_ther,142.912411418
R_PSCVT_ther,174.695896145
R_METAT_bulg,11.6683935107
R_HBUR1_bulg,46.6735740428
R_THRt6_ther,0.0
R_ADSS_bulg,25.9844515853
R_DHORD1_ther,0.0
R_NADK_ther,0.0
R_CYTDK1_ther,0.0
R_GLYBabc_ther,0.0
R_RPI_ther,-174.695896145
R_PPA_ther,2790.2744403
R_TDMAT6_bulg,46.6735740428
R_GALU_ther,550.50383344
R_METACH_ther,-14.3211440778
R_GLYTRS_bulg,57.7394541431
R_RNTR4_ther,5.6233652317
R_CO2t_ther,-612.565259316
R_METS_ther,0.0
R_HSK_ther,0.0
R_ACALDt_bulg,0.0
R_GLNTAL_bulg,57.0520796891
R_CYTDK1_bulg,0.0
R_MTHPTGHM_ther,0.0
R_FRUK_ther,0.0
R_DHAt_ther,0.0
R_EX_glu_L_e_,17714.5142811
R_TREpts_bulg,0.0
R_UAGDP_bulg,90.5071318227
R_GLYCK_bulg,0.0
R_EX_o2_e_,0.0
M_ser_L_c_bulg_src,38.4929694288
R_AHCYSNS_ther,14.3211440778
R_G5SD_ther,0.0
R_GLYt6_bulg,0.0
R_FORt_bulg,16.5552581481
R_biomass_LBUL10_bulg,282.870145714
R_ACKr_bulg,235.563621345
R_GTAPGL_bulg,3.89795060794
R_CYTD_ther,0.0
R_ACGK_ther,0.0
R_AGAT_LLA_ther,55.0813233761
R_ACGAMT_bulg,3.89795060794
R_G3PD1_bulg,-133.625559849
R_DAGGT_LLA_ther,18.4372630548
R_ALATA_L_ther,1297.2749502
R_DAGK_LLA_ther,116.673305268
R_TRE6PH_ther,0.0
R_GTPDPK_bulg,0.0
R_DMATT_bulg,0.0565740291428
R_SERAT_ther,14.3211440778
R_GRTAL_ther,0.0
R_ORPT_bulg,-41.8019843933
M_val_L_c_bulg_src,41.2424672451
R_PGSA_LPL_bulg,23.3367870214
R_DNAS_LPL_bulg,17.4530879906
R_PGL_bulg,254.304786919
R_DHFS_ther,0.00859034616175
R_PHETA1_bulg,0.0
R_UAMAGS_bulg,41.3556153034
R_EX_met_L_e_,5.24737908822
R_KAS9_bulg,0.0
R_UAMAGS_ther,71.7151916383
R_NDPK2_ther,767.860727593
R_ASPTA1_ther,0.0
R_2HXICDH_ther,0.0
R_PUNP4_ther,0.0
R_OCMAT3_ther,110.162646752
R_SSALx_ther,0.0
M_tyr_L_c_bulg_src,19.2464847144
R_PTAr_bulg,-392.476217095
R_THFGLUS_ther,0.0
R_TMDK1_ther,0.0
R_CHORM_bulg,0.0
R_TREpts_ther,0.0
M_met_L_c_ther_src,39.7227563427
R_PUNP1_bulg,0.0
R_EX_mal_L_e_,198.252279549
R_PGCD_bulg,0.0
R_PGAMT_ther,-143.430383277
R_GMPS2_ther,52.9050980502
R_ALAD_Lr_ther,412.919579371
R_FERRICHabc_ther,0.0
R_ADK1_ther,1649.12026141
R_URIDK2_ther,0.0
R_CYSTL_bulg,0.0
R_LGTHL_ther,0.0
R_DINSK_bulg,0.0
R_DHFR_bulg,4.88969333881
R_DURIPP_ther,0.0
R_AGDC_ther,0.0
R_PGLYCP_bulg,0.0
M_thr_L_c_bulg_src,43.9919650614
R_EPPP_bulg,0.0
R_LEUTA_bulg,0.0
R_METSabc_ther,0.0
R_EX_dha_e_,0.0
R_GMPS2_bulg,0.0
R_KAS4_bulg,0.0
R_MCMAT7_bulg,45.2733668215
R_NACUP_bulg,0.565740291428
R_TRDR_ther,18.4372630548
R_ACACT1_ther,0.114080565151
R_PYDAMt_bulg,0.000282870145714
R_SUCCt6_ther,-146.559480395
R_DAGGT_LPL_bulg,0.0
R_PGI_bulg,1649.37557306
R_KAS10_bulg,0.0
R_GLYTRS_ther,72.5552394362
R_ALCD19_ther,0.0
R_SHSL5_ther,0.0
R_NDPK7_ther,3.59526629568
R_NDPK3_ther,168.263071953
R_ADA_bulg,0.0
R_SUCCt6_bulg,172.267827964
R_ATPS3r_bulg,48.9586777135
R_UREAt_ther,0.0
R_PEPTabc_ther,0.0
R_DURIK1_ther,0.0
R_NDPK2_bulg,376.171468836
R_DURIK1_bulg,0.0
R_O2t_ther,0.0
R_PUNP6_bulg,0.0
R_HODHL8_ther,63.8943351162
R_CELBpts_bulg,0.0
R_AMALT2_ther,0.0
R_ACPS2_ther,0.0
R_HEMAT2_ther,110.162646752
R_HDDHL5_bulg,46.6735740428
R_METFR_ther,0.0
R_DHFR_ther,5.6291268764
R_LYSDC_bulg,0.0
R_ALCD2x_ther,-99.423651496
R_TYRTA_bulg,0.0
R_G5SADs_ther,0.0
R_CTPS2_bulg,0.0
R_NDPK9_bulg,0.0
R_CPSS_LPL_bulg,36.6033968554
R_ADK1_bulg,839.295523244
R_HISt6_ther,0.0
R_PMEVK_ther,0.114080565151
R_RPI_bulg,-97.3921911693
R_MCMAT7_ther,99.6971953107
R_G6PI_bulg,0.0
R_PPCDC_bulg,0.0565740291428
R_METS_bulg,11.6683935107
R_OCDMAT8_ther,1.10162646752
R_GLUt6_ther,0.0
R_GAPD_ther,4876.68047882
R_RNAS_LLA_ther,154.066379401
R_PTPAT_bulg,0.0565740291428
R_HTDR6_ther,110.162646752
R_MALT_bulg,0.0
