R07273
substrates,1,C04145,1,C00156
products,1,C00013,1,C03885
R05616
substrates,1,C01230,1,C00156
products,1,C13425,1,C00013
R06146
substrates,1,C05814,1,C00007,1,C00005,1,C00080
products,1,C05815,1,C00006,1,C00001
R05614
substrates,1,C05815,1,C00019
products,1,C17569,1,C00021
R05615
substrates,1,C04146,1,C00156
products,1,C05809,1,C00013
R07235
substrates,1,C00019,1,C03226
products,1,C00021,1,C01967
R08769
substrates,1,C17551,1,C00019
products,1,C17552,1,C00021
R08768
substrates,1,C05807,1,C00007,1,C00005
products,1,C17551,1,C00006,1,C00001
R04990
substrates,1,C05813,1,C00019
products,1,C05814,1,C00021
R05000
substrates,1,C05847,1,C00156
products,1,C05848,1,C00013
R04711
substrates,1,C00019,1,C05200
products,1,C00021,1,C05313,1,C00080
R08781
substrates,1,C17562,1,C00019
products,1,C00399,1,C00021
R02175
substrates,1,C05805,1,C00019
products,1,C17568,1,C00021
R08773
substrates,1,C17552,1,C00007
products,1,C17560,1,C00001
R08771
substrates,1,C17554,1,C00019
products,1,C17559,1,C00021
R04989
substrates,1,C05812,1,C00007,1,C00005
products,1,C05813,1,C00006,1,C00001
R04988
substrates,1,C05811,1,C00019
products,1,C05812,1,C00021
R08774
substrates,1,C17560,1,C00019
products,1,C17561,1,C00021
R08775
substrates,1,C17561,1,C00007,1,C00005,1,C00080
products,1,C17562,1,C00006,1,C00001
R04985
substrates,1,C05807,1,C00011
products,1,C05848
R04984
substrates,1,C05804,1,C00007,1,C00005,1,C00080
products,1,C05805,1,C00006,1,C00001
R04987
substrates,1,C05810,1,C00007,1,C00005,1,C00080
products,1,C05811,1,C00006,1,C00001
R04986
substrates,1,C05809
products,1,C05810,1,C00011
R04983
substrates,1,C05803,1,C00019
products,1,C05804,1,C00021
R04982
substrates,1,C05802,1,C00007
products,1,C05803,1,C00001
