R03210
substrates,1,C01063,1,C00041
products,1,C01092,1,C00010,1,C00011
R09725
substrates,1,C19846,1,C00001
products,1,C19845,1,C00132
R10123
substrates,1,C20683,2,C02745,3,C00007
products,1,C19845,1,C15596,2,C02869,3,C00001
R10699
substrates,1,C00047,1,C01092
products,1,C04076,1,C01037
R10124
substrates,1,C19845,1,C00041
products,1,C01092,1,C00229,1,C00011
R10122
substrates,1,C20378,1,C00005,1,C00080
products,1,C19846,1,C00006
R09543
substrates,1,C00019,1,C01209
products,1,C00021,1,C19673
R10120
substrates,1,C20376,1,C00005,1,C00080
products,1,C20377,1,C00006
R10121
substrates,1,C20377
products,1,C20378,1,C00001
R10117
substrates,1,C20373
products,1,C20374,1,C00001
R10116
substrates,1,C20372,1,C00005,1,C00080
products,1,C20373,1,C00006
R10115
substrates,1,C19673,1,C01209
products,1,C20372,1,C00011,1,C00229
R03209
substrates,1,C00002,1,C02656,1,C00010
products,1,C00020,1,C00013,1,C01063
R03231
substrates,1,C00019,1,C01092
products,1,C04425,1,C01037
R10119
substrates,1,C20375,1,C01209
products,1,C20376,1,C00011,1,C00229
R10118
substrates,1,C20374,1,C00005,1,C00080
products,1,C20375,1,C00006
