R01655
substrates,1,C00445,1,C00001
products,1,C00234,1,C00080
R10243
substrates,1,C00101,1,C00024
products,1,C00440,1,C00010,1,C00237
R07157
substrates,1,C00237,1,C00001,1,C00139
products,1,C00011,1,C00138
R00943
substrates,1,C00101,1,C00058,1,C00002
products,1,C00008,1,C00009,1,C00234
R00134
substrates,1,C00058,1,C00006
products,1,C00011,1,C00005,1,C00080
R02289
substrates,1,C00440,1,C06021,1,C00080
products,1,C06020,1,C00101
R07168
substrates,1,C00440,1,C00003
products,1,C00143,1,C00004,1,C00080
R07157
substrates,1,C00237,1,C00001,1,C00139
products,1,C00011,1,C00138
R01220
substrates,1,C00143,1,C00006
products,1,C00445,1,C00005
