R00742
substrates,1,C00002,1,C00024,1,C00288
products,1,C00008,1,C00009,1,C00083
R00740
substrates,1,C00222,1,C00010,1,C00006
products,1,C00083,1,C00005,1,C00080
R10782
substrates,1,C11062
products,1,C00877,1,C00001
R01975
substrates,1,C01144,1,C00003
products,1,C00332,1,C00004,1,C00080
R02765
substrates,1,C01213
products,1,C00683
R01859
substrates,1,C00002,1,C00100,1,C00288
products,1,C00008,1,C00009,1,C00683
R00833
substrates,1,C01213
products,1,C00091
R03026
substrates,1,C01144
products,1,C00877,1,C00001
R00238
substrates,2,C00024
products,1,C00010,1,C00332
R09286
substrates,1,C05668,1,C00013,1,C00020
products,1,C01013,1,C00010,1,C00002
R03045
substrates,1,C05668
products,1,C00894,1,C00001
R09280
substrates,1,C00091,1,C00005,1,C00080
products,1,C00232,1,C00006,1,C00010
R09281
substrates,1,C00989,1,C00006
products,1,C00232,1,C00080,1,C00005
R00919
substrates,1,C00100,1,C00006
products,1,C00894,1,C00005,1,C00080
R09289
substrates,1,C01013,1,C00006
products,1,C00222,1,C00005,1,C00080
R09279
substrates,1,C00989,1,C00002,1,C00010
products,1,C11062,1,C00020,1,C00013
